time,S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2,X_INORG
0.116617,0.000000,-15.061401,0.000000,-145.233032,-515.430786,-10.658345,134.573517,0.000000,32.065807,-0.017563,-2.648666,-9.305023,-0.002292,17.074696,0.000000
0.116867,0.000000,-14.802124,0.000000,-143.233154,-516.913574,-10.658780,134.567032,0.000000,32.084961,-0.028000,-2.620544,-9.191269,-0.002294,17.052061,0.000000
0.117117,0.000000,-14.546265,0.000000,-141.261108,-518.375488,-10.659371,134.560516,0.000000,32.103161,-0.038116,-2.592529,-9.078888,-0.002296,17.029737,0.000000
0.117367,0.000000,-14.295410,0.000000,-139.315063,-519.816528,-10.660106,134.554001,0.000000,32.120449,-0.047943,-2.564697,-8.967773,-0.002298,17.007721,0.000000
0.117618,0.000000,-14.051025,0.000000,-137.395630,-521.236694,-10.660971,134.547775,0.000000,32.136829,-0.057098,-2.537720,-8.857727,-0.002300,16.986065,0.000000
0.117868,0.000000,-13.809082,0.000000,-135.502686,-522.636353,-10.661982,134.541260,0.000000,32.152351,-0.066208,-2.510422,-8.749191,-0.002301,16.964664,0.000000
0.118118,0.000000,-13.571655,0.000000,-133.635254,-524.015747,-10.663129,134.534744,0.000000,32.167004,-0.075058,-2.483353,-8.641861,-0.002303,16.943562,0.000000
0.118368,0.000000,-13.337769,0.000000,-131.793701,-525.375244,-10.664405,134.528198,0.000000,32.180828,-0.083572,-2.456482,-8.535797,-0.002305,16.922752,0.000000
0.118619,0.000000,-13.108398,0.000000,-129.977051,-526.715088,-10.665808,134.521652,0.000000,32.193836,-0.091827,-2.429825,-8.430954,-0.002306,16.902231,0.000000
0.118869,0.000000,-12.882202,0.000000,-128.185791,-528.035645,-10.667332,134.515076,0.000000,32.206062,-0.099808,-2.403320,-8.327362,-0.002308,16.881987,0.000000
0.119119,0.000000,-12.659790,0.000000,-126.419189,-529.337158,-10.668975,134.508484,0.000000,32.217510,-0.107498,-2.377029,-8.224991,-0.002309,16.862030,0.000000
0.119369,0.000000,-12.441284,0.000000,-124.676758,-530.619629,-10.670729,134.501846,0.000000,32.228214,-0.114929,-2.350983,-8.123779,-0.002310,16.842348,0.000000
0.119620,0.000000,-12.226318,0.000000,-122.958008,-531.883911,-10.672593,134.495239,0.000000,32.238190,-0.122101,-2.325134,-8.023743,-0.002311,16.822935,0.000000
0.119870,0.000000,-12.017212,0.000000,-121.262207,-533.128540,-10.674541,134.488571,0.000000,32.247536,-0.128876,-2.299515,-7.925171,-0.002313,16.803808,0.000000
0.120120,0.000000,-11.809937,0.000000,-119.590576,-534.355835,-10.676601,134.481918,0.000000,32.256142,-0.135544,-2.274048,-7.827621,-0.002314,16.784939,0.000000
0.120370,0.000000,-11.606934,0.000000,-117.941772,-535.565063,-10.678761,134.475235,0.000000,32.264069,-0.141937,-2.248840,-7.731171,-0.002315,16.766333,0.000000
0.120621,0.000000,-11.406494,0.000000,-116.315918,-536.756958,-10.681015,134.468567,0.000000,32.271351,-0.148087,-2.223770,-7.635910,-0.002316,16.747986,0.000000
0.120871,0.000000,-11.209473,0.000000,-114.712891,-537.931274,-10.683355,134.461868,0.000000,32.278008,-0.154007,-2.198944,-7.541794,-0.002317,16.729893,0.000000
0.121121,0.000000,-11.015991,0.000000,-113.131470,-539.088745,-10.685783,134.455154,0.000000,32.284046,-0.159698,-2.174332,-7.448746,-0.002317,16.712049,0.000000
0.121371,0.000000,-10.825317,0.000000,-111.572510,-540.229126,-10.688294,134.448441,0.000000,32.289490,-0.165161,-2.149918,-7.356857,-0.002318,16.694458,0.000000
0.121622,0.000000,-10.637573,0.000000,-110.035278,-541.353027,-10.690886,134.441696,0.000000,32.294353,-0.170395,-2.125702,-7.266098,-0.002319,16.677109,0.000000
0.121872,0.000000,-10.452759,0.000000,-108.519653,-542.460327,-10.693552,134.434952,0.000000,32.298653,-0.175385,-2.101715,-7.176422,-0.002320,16.660006,0.000000
0.122122,0.000000,-10.270630,0.000000,-107.025391,-543.551514,-10.696290,134.428177,0.000000,32.302414,-0.180145,-2.077942,-7.087830,-0.002320,16.643133,0.000000
0.122372,0.000000,-10.096802,0.000000,-105.548828,-544.625000,-10.699133,134.421356,0.000000,32.305649,-0.185028,-2.054337,-7.000214,-0.002321,16.626511,0.000000
0.122623,0.000000,-9.922119,0.000000,-104.095215,-545.683594,-10.702016,134.414551,0.000000,32.308361,-0.189514,-2.030930,-6.913742,-0.002321,16.610117,0.000000
0.122873,0.000000,-9.750488,0.000000,-102.661743,-546.726807,-10.704965,134.407761,0.000000,32.310581,-0.193787,-2.007767,-6.828308,-0.002322,16.593952,0.000000
0.123123,0.000000,-9.581909,0.000000,-101.248169,-547.754639,-10.707973,134.400940,0.000000,32.312313,-0.197891,-1.984772,-6.743927,-0.002322,16.578014,0.000000
0.123373,0.000000,-9.415894,0.000000,-99.854248,-548.767456,-10.711046,134.394135,0.000000,32.313572,-0.201767,-1.962036,-6.660553,-0.002323,16.562298,0.000000
0.123624,0.000000,-9.252319,0.000000,-98.479980,-549.765503,-10.714173,134.387299,0.000000,32.314384,-0.205475,-1.939499,-6.578171,-0.002323,16.546797,0.000000
0.123874,0.000000,-9.091919,0.000000,-97.124756,-550.748657,-10.717360,134.380478,0.000000,32.314743,-0.209045,-1.917145,-6.496826,-0.002323,16.531517,0.000000
0.124124,0.000000,-8.933472,0.000000,-95.788818,-551.717407,-10.720596,134.373627,0.000000,32.314663,-0.212387,-1.895050,-6.416428,-0.002323,16.516449,0.000000
0.124374,0.000000,-8.777588,0.000000,-94.471680,-552.671875,-10.723884,134.366745,0.000000,32.314190,-0.215576,-1.873154,-6.337021,-0.002324,16.501587,0.000000
0.124625,0.000000,-8.626221,0.000000,-93.173706,-553.609497,-10.727188,134.359695,0.000000,32.313240,-0.218704,-1.851135,-6.258957,-0.002324,16.486940,0.000000
0.124875,0.000000,-8.476318,0.000000,-91.893188,-554.535156,-10.730559,134.352783,0.000000,32.311958,-0.221603,-1.829590,-6.181580,-0.002324,16.472500,0.000000
0.125125,0.000000,-8.328979,0.000000,-90.630615,-555.447144,-10.733973,134.345886,0.000000,32.310295,-0.224365,-1.808258,-6.105118,-0.002324,16.458261,0.000000
0.125375,0.000000,-8.183960,0.000000,-89.386108,-556.345215,-10.737429,134.338943,0.000000,32.308262,-0.227005,-1.787033,-6.029694,-0.002324,16.444225,0.000000
0.125626,0.000000,-8.041748,0.000000,-88.158813,-557.229980,-10.740922,134.332001,0.000000,32.305878,-0.229477,-1.766098,-5.955124,-0.002324,16.430386,0.000000
0.125876,0.000000,-7.901855,0.000000,-86.948853,-558.101318,-10.744453,134.325043,0.000000,32.303154,-0.231796,-1.745331,-5.881516,-0.002324,16.416737,0.000000
0.126126,0.000000,-7.763184,0.000000,-85.756226,-558.960205,-10.748025,134.318069,0.000000,32.300095,-0.233948,-1.724792,-5.808807,-0.002324,16.403276,0.000000
0.126376,0.000000,-7.627075,0.000000,-84.580322,-559.806274,-10.751630,134.311096,0.000000,32.296719,-0.235947,-1.704422,-5.737030,-0.002324,16.390003,0.000000
0.126627,0.000000,-7.493530,0.000000,-83.420898,-560.639404,-10.755268,134.304108,0.000000,32.293018,-0.237839,-1.684280,-5.666138,-0.002324,16.376921,0.000000
0.126877,0.000000,-7.361816,0.000000,-82.277954,-561.460083,-10.758934,134.297104,0.000000,32.289032,-0.239609,-1.664322,-5.596100,-0.002323,16.364019,0.000000
0.127127,0.000000,-7.233643,0.000000,-81.151611,-562.267700,-10.762555,134.290100,0.000000,32.284702,-0.241440,-1.644440,-5.526962,-0.002323,16.351315,0.000000
0.127377,0.000000,-7.107300,0.000000,-80.040527,-563.063599,-10.766256,134.283096,0.000000,32.280128,-0.242981,-1.624878,-5.458679,-0.002323,16.338783,0.000000
0.127628,0.000000,-6.982544,0.000000,-78.945923,-563.847168,-10.769978,134.276062,0.000000,32.275299,-0.244461,-1.605484,-5.391266,-0.002323,16.326424,0.000000
0.127878,0.000000,-6.860718,0.000000,-77.865845,-564.619141,-10.773723,134.269043,0.000000,32.270191,-0.245804,-1.586288,-5.324692,-0.002323,16.314241,0.000000
0.128128,0.000000,-6.740601,0.000000,-76.802124,-565.379028,-10.777488,134.262009,0.000000,32.264832,-0.247070,-1.567291,-5.258957,-0.002322,16.302237,0.000000
0.128378,0.000000,-6.622437,0.000000,-75.752930,-566.127808,-10.781270,134.254959,0.000000,32.259220,-0.248154,-1.548508,-5.194061,-0.002322,16.290394,0.000000
0.128629,0.000000,-6.505981,0.000000,-74.719116,-566.865112,-10.785069,134.247925,0.000000,32.253384,-0.249176,-1.529861,-5.130020,-0.002322,16.278725,0.000000
0.128879,0.000000,-6.391968,0.000000,-73.699829,-567.591064,-10.788885,134.240875,0.000000,32.247303,-0.250107,-1.511429,-5.066772,-0.002321,16.267220,0.000000
0.129129,0.000000,-6.279541,0.000000,-72.695068,-568.306152,-10.792716,134.233841,0.000000,32.241005,-0.250900,-1.493195,-5.004303,-0.002321,16.255880,0.000000
0.129379,0.000000,-6.170044,0.000000,-71.704102,-569.010376,-10.796556,134.226837,0.000000,32.234482,-0.251602,-1.475204,-4.942596,-0.002320,16.244707,0.000000
0.129630,0.000000,-6.059082,0.000000,-70.727417,-569.704468,-10.800386,134.219528,0.000000,32.227894,-0.252411,-1.457169,-4.881699,-0.002320,16.233620,0.000000
0.129880,0.000000,-5.952148,0.000000,-69.764893,-570.387451,-10.804245,134.212433,0.000000,32.221008,-0.252960,-1.439484,-4.821564,-0.002320,16.222746,0.000000
0.130130,0.000000,-5.846802,0.000000,-68.816284,-571.059814,-10.808107,134.205307,0.000000,32.213947,-0.253448,-1.421936,-4.762253,-0.002319,16.212021,0.000000
0.130380,0.000000,-5.743774,0.000000,-67.880859,-571.721802,-10.811979,134.198181,0.000000,32.206696,-0.253845,-1.404617,-4.703674,-0.002319,16.201452,0.000000
0.130631,0.000000,-5.642578,0.000000,-66.958984,-572.373413,-10.815852,134.191040,0.000000,32.199276,-0.254196,-1.387466,-4.645828,-0.002318,16.191034,0.000000
0.130881,0.000000,-5.542969,0.000000,-66.049927,-573.015625,-10.819736,134.183929,0.000000,32.191685,-0.254425,-1.370499,-4.588715,-0.002318,16.180761,0.000000
0.131131,0.000000,-5.445679,0.000000,-65.153809,-573.647339,-10.823621,134.176804,0.000000,32.183933,-0.254608,-1.353745,-4.532318,-0.002317,16.170639,0.000000
0.131381,0.000000,-5.349243,0.000000,-64.270874,-574.269775,-10.827505,134.169662,0.000000,32.176044,-0.254715,-1.337112,-4.476669,-0.002316,16.160652,0.000000
0.131632,0.000000,-5.255005,0.000000,-63.400269,-574.882446,-10.831393,134.162552,0.000000,32.167995,-0.254761,-1.320709,-4.421707,-0.002316,16.150812,0.000000
0.131882,0.000000,-5.162476,0.000000,-62.541992,-575.485596,-10.835281,134.155426,0.000000,32.159798,-0.254715,-1.304443,-4.367477,-0.002315,16.141117,0.000000
0.132132,0.000000,-5.072632,0.000000,-61.695679,-576.079224,-10.839171,134.148315,0.000000,32.151459,-0.254623,-1.288406,-4.313904,-0.002315,16.131565,0.000000
0.132382,0.000000,-4.976318,0.000000,-60.864990,-576.665161,-10.843044,134.140900,0.000000,32.143093,-0.254395,-1.272308,-4.261215,-0.002314,16.122068,0.000000
0.132633,0.000000,-4.887451,0.000000,-60.043823,-577.240723,-10.846923,134.133682,0.000000,32.134537,-0.254135,-1.256561,-4.209076,-0.002313,16.112764,0.000000
0.132883,0.000000,-4.799805,0.000000,-59.234497,-577.807617,-10.850799,134.126480,0.000000,32.125870,-0.253860,-1.240936,-4.157623,-0.002313,16.103590,0.000000
0.133133,0.000000,-4.714111,0.000000,-58.436646,-578.365356,-10.854668,134.119263,0.000000,32.117096,-0.253555,-1.225510,-4.106796,-0.002312,16.094549,0.000000
0.133383,0.000000,-4.629883,0.000000,-57.650391,-578.914307,-10.858535,134.112030,0.000000,32.108204,-0.253174,-1.210220,-4.056702,-0.002312,16.085634,0.000000
0.133634,0.000000,-4.547119,0.000000,-56.875244,-579.454712,-10.862394,134.104797,0.000000,32.099213,-0.252731,-1.195099,-4.007233,-0.002311,16.076843,0.000000
0.133884,0.000000,-4.465210,0.000000,-56.111816,-579.986816,-10.866245,134.097534,0.000000,32.090137,-0.252213,-1.180176,-3.958405,-0.002310,16.068174,0.000000
0.134134,0.000000,-4.384521,0.000000,-55.359497,-580.510376,-10.870090,134.090240,0.000000,32.080967,-0.251724,-1.165298,-3.910263,-0.002309,16.059629,0.000000
0.134384,0.000000,-4.305420,0.000000,-54.617920,-581.025635,-10.873927,134.082932,0.000000,32.071712,-0.251160,-1.150635,-3.862747,-0.002309,16.051205,0.000000
0.134635,0.000000,-4.227417,0.000000,-53.887573,-581.532471,-10.877754,134.075607,0.000000,32.062386,-0.250610,-1.136002,-3.815903,-0.002308,16.042892,0.000000
0.134885,0.000000,-4.150757,0.000000,-53.167725,-582.031250,-10.881569,134.068253,0.000000,32.052979,-0.250015,-1.121582,-3.769684,-0.002307,16.034702,0.000000
0.135135,0.000000,-4.076538,0.000000,-52.453491,-582.526978,-10.885374,134.061386,0.000000,32.043453,-0.248810,-1.108154,-3.723358,-0.002307,16.026644,0.000000
0.135385,0.000000,-4.002686,0.000000,-51.753662,-583.010986,-10.889164,134.054108,0.000000,32.033913,-0.248032,-1.094208,-3.678192,-0.002306,16.018684,0.000000
0.135636,0.000000,-3.930054,0.000000,-51.063721,-583.487427,-10.892945,134.046860,0.000000,32.024292,-0.247177,-1.080399,-3.633636,-0.002305,16.010839,0.000000
0.135886,0.000000,-3.859253,0.000000,-50.383545,-583.956055,-10.896710,134.039551,0.000000,32.014618,-0.246353,-1.066757,-3.589645,-0.002304,16.003107,0.000000
0.136136,0.000000,-3.788696,0.000000,-49.713623,-584.417603,-10.900466,134.032257,0.000000,32.004890,-0.245438,-1.053253,-3.546249,-0.002304,15.995478,0.000000
0.136386,0.000000,-3.720459,0.000000,-49.052979,-584.871216,-10.904205,134.024948,0.000000,31.995092,-0.244507,-1.039917,-3.503433,-0.002303,15.987965,0.000000
0.136637,0.000000,-3.652832,0.000000,-48.402344,-585.317871,-10.907929,134.017639,0.000000,31.985264,-0.243546,-1.026733,-3.461182,-0.002302,15.980552,0.000000
0.136887,0.000000,-3.586548,0.000000,-47.760986,-585.757324,-10.911636,134.010315,0.000000,31.975376,-0.242508,-1.013733,-3.419464,-0.002301,15.973245,0.000000
0.137137,0.000000,-3.521118,0.000000,-47.129272,-586.189453,-10.915328,134.002960,0.000000,31.965445,-0.241486,-1.000839,-3.378311,-0.002300,15.966039,0.000000
0.137387,0.000000,-3.457397,0.000000,-46.506348,-586.614502,-10.919003,133.995575,0.000000,31.955473,-0.240433,-0.988083,-3.337738,-0.002300,15.958936,0.000000
0.137638,0.000000,-3.392944,0.000000,-45.890747,-587.036499,-10.922690,133.988464,0.000000,31.945623,-0.239410,-0.975464,-3.297501,-0.002299,15.951923,0.000000
0.137888,0.000000,-3.330200,0.000000,-45.285645,-587.449341,-10.926340,133.981140,0.000000,31.935617,-0.238235,-0.963013,-3.257935,-0.002298,15.945015,0.000000
0.138138,0.000000,-3.269409,0.000000,-44.689209,-587.854858,-10.929974,133.973816,0.000000,31.925575,-0.237076,-0.950745,-3.218887,-0.002297,15.938209,0.000000
0.138388,0.000000,-3.208984,0.000000,-44.101685,-588.254150,-10.933588,133.966476,0.000000,31.915529,-0.235931,-0.938522,-3.180405,-0.002297,15.931494,0.000000
0.138639,0.000000,-3.150024,0.000000,-43.522339,-588.647095,-10.937184,133.959152,0.000000,31.905453,-0.234741,-0.926514,-3.142365,-0.002296,15.924876,0.000000
0.138889,0.000000,-3.092285,0.000000,-42.951294,-589.033569,-10.940763,133.951813,0.000000,31.895350,-0.233536,-0.914627,-3.104843,-0.002295,15.918350,0.000000
0.139139,0.000000,-3.035400,0.000000,-42.388672,-589.413818,-10.944324,133.944473,0.000000,31.885239,-0.232315,-0.902832,-3.067886,-0.002294,15.911915,0.000000
0.139389,0.000000,-2.979370,0.000000,-41.834473,-589.787964,-10.947865,133.937103,0.000000,31.875120,-0.231064,-0.891159,-3.031418,-0.002293,15.905571,0.000000
0.139640,0.000000,-2.924194,0.000000,-41.287964,-590.156250,-10.951392,133.929749,0.000000,31.864975,-0.229782,-0.879639,-2.995407,-0.002292,15.899313,0.000000
0.139890,0.000000,-2.870850,0.000000,-40.749023,-590.518066,-10.954901,133.922394,0.000000,31.854820,-0.228500,-0.868271,-2.959869,-0.002292,15.893147,0.000000
0.140140,0.000000,-2.817505,0.000000,-40.218140,-590.874634,-10.958385,133.915024,0.000000,31.844673,-0.227158,-0.856995,-2.924835,-0.002291,15.887066,0.000000
0.140390,0.000000,-2.765991,0.000000,-39.694824,-591.224731,-10.961852,133.907639,0.000000,31.834517,-0.225891,-0.845825,-2.890305,-0.002290,15.881070,0.000000
0.140641,0.000000,-2.715820,0.000000,-39.178711,-591.569214,-10.965301,133.900269,0.000000,31.824348,-0.224579,-0.834778,-2.856201,-0.002289,15.875161,0.000000
0.140891,0.000000,-2.660278,0.000000,-38.674561,-591.909302,-10.968705,133.892899,0.000000,31.814247,-0.223099,-0.824402,-2.822144,-0.002288,15.869319,0.000000
0.141141,0.000000,-2.610107,0.000000,-38.174683,-592.242798,-10.972106,133.885513,0.000000,31.804115,-0.221710,-0.813675,-2.788925,-0.002288,15.863564,0.000000
0.141391,0.000000,-2.561523,0.000000,-37.681641,-592.570801,-10.975491,133.878128,0.000000,31.793978,-0.220352,-0.803131,-2.756104,-0.002287,15.857900,0.000000
0.141642,0.000000,-2.513916,0.000000,-37.195557,-592.893311,-10.978850,133.870743,0.000000,31.783848,-0.218979,-0.792679,-2.723755,-0.002286,15.852313,0.000000
0.141892,0.000000,-2.466431,0.000000,-36.716919,-593.210693,-10.982190,133.863342,0.000000,31.773727,-0.217560,-0.782364,-2.691818,-0.002285,15.846801,0.000000
0.142142,0.000000,-2.419434,0.000000,-36.245850,-593.522827,-10.985506,133.855942,0.000000,31.763613,-0.216171,-0.772095,-2.660355,-0.002284,15.841368,0.000000
0.142392,0.000000,-2.373535,0.000000,-35.780884,-593.829834,-10.988807,133.848511,0.000000,31.753504,-0.214722,-0.762024,-2.629257,-0.002283,15.836007,0.000000
0.142643,0.000000,-2.328369,0.000000,-35.323120,-594.131836,-10.992082,133.841110,0.000000,31.743418,-0.213333,-0.751999,-2.598618,-0.002283,15.830724,0.000000
0.142893,0.000000,-2.284180,0.000000,-34.871704,-594.428589,-10.995337,133.833694,0.000000,31.733335,-0.211899,-0.742142,-2.568375,-0.002282,15.825510,0.000000
0.143143,0.000000,-2.239868,0.000000,-34.427612,-594.720703,-10.998566,133.826263,0.000000,31.723274,-0.210480,-0.732300,-2.538589,-0.002281,15.820369,0.000000
0.143393,0.000000,-2.196533,0.000000,-33.989380,-595.008057,-11.001778,133.818848,0.000000,31.713228,-0.209015,-0.722641,-2.509155,-0.002280,15.815299,0.000000
0.143644,0.000000,-2.153931,0.000000,-33.558105,-595.290283,-11.004962,133.811401,0.000000,31.703194,-0.207611,-0.713043,-2.480133,-0.002279,15.810301,0.000000
0.143894,0.000000,-2.114380,0.000000,-33.130981,-595.568359,-11.008133,133.804062,0.000000,31.693283,-0.205826,-0.704269,-2.451233,-0.002279,15.805378,0.000000
0.144144,0.000000,-2.073486,0.000000,-32.712036,-595.841187,-11.011276,133.796631,0.000000,31.683319,-0.204330,-0.695007,-2.422989,-0.002278,15.800520,0.000000
0.144394,0.000000,-2.033813,0.000000,-32.298828,-596.109253,-11.014399,133.789200,0.000000,31.673384,-0.202881,-0.685867,-2.395096,-0.002277,15.795731,0.000000
0.144645,0.000000,-1.995117,0.000000,-31.891724,-596.372925,-11.017494,133.781784,0.000000,31.663471,-0.201385,-0.676865,-2.367554,-0.002276,15.791011,0.000000
0.144895,0.000000,-1.956177,0.000000,-31.490601,-596.632446,-11.020570,133.774353,0.000000,31.653603,-0.199890,-0.667938,-2.340408,-0.002275,15.786348,0.000000
0.145145,0.000000,-1.918091,0.000000,-31.095093,-596.887695,-11.023627,133.766922,0.000000,31.643742,-0.198395,-0.659149,-2.313599,-0.002274,15.781753,0.000000
0.145395,0.000000,-1.880737,0.000000,-30.705566,-597.138428,-11.026660,133.759460,0.000000,31.633924,-0.196884,-0.650452,-2.287170,-0.002274,15.777218,0.000000
0.145646,0.000000,-1.843628,0.000000,-30.321899,-597.385132,-11.029670,133.752029,0.000000,31.624138,-0.195374,-0.641861,-2.261108,-0.002273,15.772746,0.000000
0.145896,0.000000,-1.807129,0.000000,-29.943848,-597.627441,-11.032664,133.744568,0.000000,31.614378,-0.193893,-0.633301,-2.235428,-0.002272,15.768337,0.000000
0.146146,0.000000,-1.771362,0.000000,-29.571411,-597.865723,-11.035630,133.737137,0.000000,31.604662,-0.192383,-0.624954,-2.210022,-0.002271,15.763986,0.000000
0.146396,0.000000,-1.735840,0.000000,-29.204346,-598.100098,-11.038578,133.729691,0.000000,31.594986,-0.190872,-0.616638,-2.185013,-0.002270,15.759694,0.000000
0.146647,0.000000,-1.700928,0.000000,-28.842651,-598.330444,-11.041506,133.722229,0.000000,31.585325,-0.189377,-0.608414,-2.160339,-0.002270,15.755463,0.000000
0.146897,0.000000,-1.669678,0.000000,-28.485840,-598.555054,-11.044369,133.714722,0.000000,31.575670,-0.187790,-0.600464,-2.136078,-0.002269,15.751306,0.000000
0.147147,0.000000,-1.636963,0.000000,-28.134644,-598.776855,-11.047238,133.707260,0.000000,31.566093,-0.186279,-0.592499,-2.112061,-0.002268,15.747194,0.000000
0.147397,0.000000,-1.604004,0.000000,-27.788696,-598.995239,-11.050090,133.699783,0.000000,31.556545,-0.184753,-0.584610,-2.088394,-0.002267,15.743136,0.000000
0.147648,0.000000,-1.572266,0.000000,-27.447632,-599.209595,-11.052916,133.692322,0.000000,31.547039,-0.183273,-0.576828,-2.065018,-0.002266,15.739137,0.000000
0.147898,0.000000,-1.541382,0.000000,-27.111572,-599.420166,-11.055721,133.684845,0.000000,31.537569,-0.181763,-0.569183,-2.041977,-0.002266,15.735191,0.000000
0.148148,0.000000,-1.510498,0.000000,-26.780518,-599.627197,-11.058500,133.677383,0.000000,31.528137,-0.180283,-0.561569,-2.019257,-0.002265,15.731302,0.000000
0.148398,0.000000,-1.480835,0.000000,-26.453979,-599.830444,-11.061259,133.669907,0.000000,31.518736,-0.178772,-0.554123,-1.996811,-0.002264,15.727468,0.000000
0.148649,0.000000,-1.450928,0.000000,-26.132812,-600.030151,-11.063993,133.662415,0.000000,31.509380,-0.177292,-0.546722,-1.974686,-0.002263,15.723682,0.000000
0.148899,0.000000,-1.422607,0.000000,-25.815674,-600.226196,-11.066704,133.654938,0.000000,31.500065,-0.175827,-0.539429,-1.952866,-0.002263,15.719950,0.000000
0.149149,0.000000,-1.394653,0.000000,-25.503540,-600.418579,-11.069387,133.647461,0.000000,31.490791,-0.174408,-0.532181,-1.931366,-0.002262,15.716276,0.000000
0.149399,0.000000,-1.367188,0.000000,-25.196045,-600.607544,-11.072051,133.639969,0.000000,31.481546,-0.172943,-0.525070,-1.910141,-0.002261,15.712650,0.000000
0.149650,0.000000,-1.340576,0.000000,-24.893066,-600.792969,-11.074690,133.632477,0.000000,31.472357,-0.171539,-0.518021,-1.889191,-0.002260,15.709072,0.000000
0.149900,0.000000,-1.314453,0.000000,-24.594360,-600.975098,-11.077306,133.624985,0.000000,31.463200,-0.170135,-0.511047,-1.868546,-0.002260,15.705543,0.000000
0.150150,0.000000,-1.281738,0.000000,-24.301147,-601.157837,-11.079947,133.617477,0.000000,31.454237,-0.168365,-0.504272,-1.848190,-0.002259,15.702008,0.000000
0.150400,0.000000,-1.255493,0.000000,-24.011230,-601.334229,-11.082528,133.610001,0.000000,31.445187,-0.166901,-0.497513,-1.828110,-0.002258,15.698569,0.000000
0.150651,0.000000,-1.229248,0.000000,-23.725586,-601.507690,-11.085086,133.602509,0.000000,31.436193,-0.165421,-0.490845,-1.808273,-0.002257,15.695172,0.000000
0.150901,0.000000,-1.203857,0.000000,-23.444214,-601.677612,-11.087622,133.595016,0.000000,31.427235,-0.163956,-0.484238,-1.788757,-0.002257,15.691824,0.000000
0.151151,0.000000,-1.178345,0.000000,-23.167236,-601.844604,-11.090137,133.587494,0.000000,31.418333,-0.162506,-0.477692,-1.769501,-0.002256,15.688519,0.000000
0.151401,0.000000,-1.154053,0.000000,-22.894043,-602.008423,-11.092629,133.579987,0.000000,31.409460,-0.161041,-0.471313,-1.750473,-0.002255,15.685261,0.000000
0.151652,0.000000,-1.129761,0.000000,-22.624878,-602.169434,-11.095101,133.572479,0.000000,31.400654,-0.159592,-0.464981,-1.731720,-0.002254,15.682042,0.000000
0.151902,0.000000,-1.105591,0.000000,-22.360107,-602.327515,-11.097551,133.564987,0.000000,31.391895,-0.158142,-0.458694,-1.713257,-0.002254,15.678868,0.000000
0.152152,0.000000,-1.082764,0.000000,-22.098633,-602.482422,-11.099980,133.557480,0.000000,31.383160,-0.156708,-0.452576,-1.694977,-0.002253,15.675742,0.000000
0.152402,0.000000,-1.059937,0.000000,-21.841064,-602.634766,-11.102388,133.549973,0.000000,31.374496,-0.155273,-0.446457,-1.677017,-0.002252,15.672655,0.000000
0.152653,0.000000,-1.037720,0.000000,-21.587036,-602.784180,-11.104776,133.542465,0.000000,31.365875,-0.153824,-0.440506,-1.659256,-0.002251,15.669611,0.000000
0.152903,0.000000,-1.016113,0.000000,-21.337036,-602.930542,-11.107141,133.534943,0.000000,31.357300,-0.152405,-0.434616,-1.641739,-0.002251,15.666607,0.000000
0.153153,0.000000,-0.994629,0.000000,-21.090454,-603.074707,-11.109490,133.527451,0.000000,31.348774,-0.150986,-0.428772,-1.624466,-0.002250,15.663644,0.000000
0.153403,0.000000,-0.973633,0.000000,-20.847778,-603.215454,-11.111814,133.519913,0.000000,31.340303,-0.149582,-0.423050,-1.607452,-0.002249,15.660719,0.000000
0.153654,0.000000,-0.953247,0.000000,-20.608276,-603.354004,-11.114121,133.512405,0.000000,31.331873,-0.148148,-0.417389,-1.590637,-0.002249,15.657832,0.000000
0.153904,0.000000,-0.932983,0.000000,-20.372559,-603.489868,-11.116409,133.504883,0.000000,31.323496,-0.146744,-0.411758,-1.574112,-0.002248,15.654984,0.000000
0.154154,0.000000,-0.908813,0.000000,-20.142944,-603.624146,-11.118627,133.497314,0.000000,31.315142,-0.145599,-0.405762,-1.557877,-0.002247,15.652153,0.000000
0.154404,0.000000,-0.888672,0.000000,-19.914307,-603.755127,-11.120868,133.489792,0.000000,31.306845,-0.144226,-0.400269,-1.541779,-0.002247,15.649378,0.000000
0.154655,0.000000,-0.868774,0.000000,-19.689209,-603.883667,-11.123087,133.482269,0.000000,31.298607,-0.142868,-0.394821,-1.525909,-0.002246,15.646638,0.000000
0.154905,0.000000,-0.849487,0.000000,-19.467407,-604.009399,-11.125283,133.474731,0.000000,31.290401,-0.141525,-0.389450,-1.510254,-0.002245,15.643935,0.000000
0.155155,0.000000,-0.830688,0.000000,-19.248535,-604.132935,-11.127458,133.467194,0.000000,31.282265,-0.140198,-0.384171,-1.494812,-0.002244,15.641271,0.000000
0.155405,0.000000,-0.811890,0.000000,-19.033325,-604.254150,-11.129618,133.459656,0.000000,31.274158,-0.138885,-0.378937,-1.479553,-0.002244,15.638637,0.000000
0.155656,0.000000,-0.793823,0.000000,-18.820801,-604.372803,-11.131755,133.452148,0.000000,31.266100,-0.137543,-0.373779,-1.464554,-0.002243,15.636043,0.000000
0.155906,0.000000,-0.776123,0.000000,-18.611694,-604.489258,-11.133872,133.444611,0.000000,31.258101,-0.136246,-0.368698,-1.449738,-0.002242,15.633480,0.000000
