time,S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2,X_INORG
0.000000,20.200001,59.799999,58.799999,260.100006,2552.000000,148.000000,449.000000,2.000000,0.000000,23.000000,1.800000,7.800000,0.007000,0.000000,35.000000
0.000250,20.200001,57.738651,58.800030,259.120117,2553.889404,148.015152,449.032135,2.000000,0.083528,22.806154,1.749823,7.792092,0.006980,0.002715,35.000000
0.000501,20.200001,55.676132,58.800030,258.134094,2555.783203,148.030273,449.064270,2.000000,0.162737,22.609501,1.702370,7.783902,0.006960,0.009698,35.000000
0.000751,20.200001,53.622940,58.800014,257.144104,2557.674561,148.045395,449.096466,2.000000,0.238820,22.410881,1.657462,7.775500,0.006941,0.019752,35.000000
0.001001,20.200001,51.586147,58.799999,256.151154,2559.554443,148.060501,449.128662,2.000000,0.312542,22.210917,1.614941,7.766903,0.006921,0.032112,35.000000
0.001251,20.200001,49.571220,58.800064,255.155823,2561.420166,148.075439,449.160889,2.000000,0.384425,22.010046,1.574672,7.758137,0.006902,0.046256,35.000000
0.001502,20.200001,47.582642,58.800003,254.158966,2563.273193,148.090652,449.193146,2.000000,0.454850,21.808701,1.536527,7.749228,0.006882,0.061803,35.000000
0.001752,20.200001,45.624165,58.800053,253.160522,2565.102783,148.105743,449.225220,2.000000,0.524102,21.607189,1.500394,7.740174,0.006863,0.078465,35.000000
0.002002,20.200001,43.699318,58.799999,252.161469,2566.915283,148.120773,449.257721,2.000000,0.592406,21.405878,1.466169,7.730990,0.006844,0.096018,35.000000
0.002252,20.200001,41.811062,58.800014,251.161499,2568.700928,148.135757,449.290009,2.000000,0.659942,21.205008,1.433749,7.721682,0.006825,0.114281,35.000000
0.002503,20.200001,39.962296,58.800068,250.160980,2570.460693,148.150589,449.322296,2.000000,0.726859,21.004858,1.403041,7.712255,0.006806,0.133105,35.000000
0.002753,20.200001,38.155869,58.799999,249.160095,2572.191650,148.165817,449.354736,2.000000,0.793282,20.805672,1.373959,7.702713,0.006787,0.152364,35.000000
0.003003,20.200001,36.394230,58.800007,248.158997,2573.893311,148.180801,449.387177,2.000000,0.859316,20.607697,1.346419,7.693060,0.006768,0.171951,35.000000
0.003253,20.200001,34.679905,58.800034,247.157791,2575.562988,148.195816,449.419678,2.000000,0.925055,20.411158,1.320343,7.683299,0.006749,0.191775,35.000000
0.003504,20.200001,33.015217,58.800098,246.156586,2577.199707,148.210831,449.452240,2.000000,0.990579,20.216265,1.295657,7.673430,0.006730,0.211751,35.000000
0.003754,20.200001,31.402430,58.799999,245.155655,2578.800049,148.225677,449.484375,2.000000,1.055964,20.023203,1.272289,7.663476,0.006712,0.231809,35.000000
0.004004,20.200001,29.843605,58.800007,244.154831,2580.364990,148.240585,449.516907,2.000000,1.121270,19.832190,1.250176,7.653411,0.006694,0.251884,35.000000
0.004254,20.200001,28.340700,58.800030,243.154297,2581.893066,148.255478,449.549438,2.000000,1.186555,19.643385,1.229253,7.643250,0.006675,0.271919,35.000000
0.004505,20.200001,26.895468,58.800079,242.154114,2583.383545,148.270340,449.582062,2.000000,1.251872,19.456953,1.209460,7.632991,0.006658,0.291860,35.000000
0.004755,20.200001,25.509436,58.799999,241.154373,2584.828125,148.285294,449.614349,2.000000,1.317267,19.273083,1.190740,7.622635,0.006640,0.311663,35.000000
0.005005,20.200001,24.184006,58.800007,240.155136,2586.234863,148.300171,449.646942,2.000000,1.382782,19.091848,1.173041,7.612187,0.006622,0.331286,35.000000
0.005255,20.200001,22.920244,58.800037,239.156448,2587.600830,148.315048,449.679688,2.000000,1.448452,18.913383,1.156310,7.601643,0.006605,0.350692,35.000000
0.005506,20.200001,21.718962,58.800106,238.158279,2588.925049,148.329926,449.712769,2.000000,1.514310,18.737783,1.140499,7.591004,0.006587,0.369849,35.000000
0.005756,20.200001,20.580626,58.800003,237.160751,2590.203857,148.344666,449.744629,2.000000,1.580383,18.565186,1.125563,7.580294,0.006570,0.388730,35.000000
0.006006,20.200001,19.505482,58.800022,236.163925,2591.441162,148.359497,449.777374,2.000000,1.646695,18.395555,1.111456,7.569483,0.006553,0.407313,35.000000
0.006256,20.200001,18.493349,58.800083,235.167801,2592.635254,148.374329,449.810455,2.000000,1.713263,18.228954,1.098138,7.558584,0.006537,0.425577,35.000000
0.006507,20.200001,17.543711,58.799999,234.172684,2593.788330,148.389038,449.842468,2.000000,1.780105,18.065449,1.085569,7.547590,0.006520,0.443510,35.000000
0.006757,20.200001,16.655743,58.800022,233.178329,2594.899170,148.403839,449.875092,2.000000,1.847227,17.904949,1.073711,7.536511,0.006504,0.461102,35.000000
0.007007,20.200001,15.828241,58.800091,232.184982,2595.969727,148.418762,449.907715,2.000000,1.914636,17.747437,1.062529,7.525338,0.006488,0.478348,35.000000
0.007257,20.200001,15.059663,58.800003,231.191986,2596.996582,148.433273,449.940430,2.000000,1.982336,17.592962,1.051988,7.514100,0.006472,0.495244,35.000000
0.007508,20.200001,14.348215,58.800026,230.200226,2597.985840,148.447998,449.973053,2.000000,2.050323,17.441319,1.042056,7.502762,0.006457,0.511793,35.000000
0.007758,20.200001,13.691785,58.800102,229.209381,2598.935303,148.462738,450.005371,2.000000,2.118593,17.292454,1.032704,7.491334,0.006441,0.528000,35.000000
0.008008,20.200001,13.088044,58.800003,228.219650,2599.855225,148.477386,450.038544,2.000000,2.187140,17.146343,1.023898,7.479839,0.006426,0.543875,35.000000
0.008258,20.200001,12.534450,58.800045,227.230682,2600.736572,148.492065,450.071259,2.000000,2.255949,17.002775,1.015615,7.468246,0.006410,0.559428,35.000000
0.008509,20.200001,12.028316,58.799999,226.243256,2601.586914,148.506699,450.104004,2.000000,2.325013,16.861649,1.007828,7.456578,0.006395,0.574669,35.000000
0.008759,20.200001,11.566856,58.800014,225.256699,2602.405518,148.521347,450.136841,2.000000,2.394312,16.722836,1.000510,7.444824,0.006381,0.589617,35.000000
0.009009,20.200001,11.147238,58.800091,224.271255,2603.194824,148.535843,450.169861,2.000000,2.463833,16.586205,0.993638,7.432987,0.006366,0.604288,35.000000
0.009259,20.200001,10.766521,58.800003,223.286865,2603.958496,148.550598,450.202271,2.000000,2.533558,16.451588,0.987189,7.421066,0.006351,0.618694,35.000000
0.009510,20.200001,10.421924,58.800037,222.303665,2604.694824,148.565155,450.234924,2.000000,2.603470,16.318863,0.981142,7.409066,0.006337,0.632858,35.000000
0.009760,20.200001,10.110621,58.799999,221.321762,2605.411377,148.579788,450.267822,2.000000,2.673550,16.187897,0.975477,7.396984,0.006322,0.646797,35.000000
0.010010,20.200001,9.829896,58.800011,220.341064,2606.105225,148.594345,450.300690,2.000000,2.743782,16.058537,0.970173,7.384821,0.006308,0.660527,35.000000
0.010260,20.200001,9.577143,58.800079,219.361771,2606.781006,148.608810,450.333771,2.000000,2.814151,15.930668,0.965213,7.372573,0.006294,0.674067,35.000000
0.010511,20.200001,9.349882,58.800003,218.383255,2607.435059,148.623459,450.366241,2.000000,2.884627,15.804136,0.960578,7.360256,0.006280,0.687433,35.000000
0.010761,20.200001,9.145762,58.800034,217.406189,2608.073730,148.637970,450.398956,2.000000,2.955208,15.678845,0.956252,7.347852,0.006266,0.700642,35.000000
0.011011,20.200001,8.962589,58.799999,216.430679,2608.699219,148.652512,450.431885,2.000000,3.025876,15.554702,0.952219,7.335373,0.006252,0.713708,35.000000
0.011261,20.200001,8.798317,58.800011,215.456375,2609.311035,148.667007,450.464630,2.000000,3.096613,15.431579,0.948464,7.322812,0.006238,0.726646,35.000000
0.011512,20.200001,8.651056,58.800068,214.483429,2609.912598,148.681412,450.497192,2.000000,3.167410,15.309388,0.944973,7.310168,0.006224,0.739469,35.000000
0.011762,20.200001,8.519059,58.799999,213.511734,2610.496338,148.695969,450.530396,2.000000,3.238243,15.188042,0.941732,7.297460,0.006211,0.752191,35.000000
0.012012,20.200001,8.400741,58.800026,212.541473,2611.074951,148.710419,450.563232,2.000000,3.309113,15.067471,0.938728,7.284667,0.006197,0.764822,35.000000
0.012262,20.200001,8.294644,58.799999,211.572647,2611.641846,148.724884,450.596100,2.000000,3.380005,14.947594,0.935948,7.271796,0.006183,0.777372,35.000000
0.012513,20.200001,8.199452,58.800007,210.605209,2612.201172,148.739319,450.628967,2.000000,3.450909,14.828358,0.933382,7.258851,0.006170,0.789851,35.000000
0.012763,20.200001,8.113978,58.800056,209.639221,2612.751465,148.753830,450.661835,2.000000,3.521817,14.709709,0.931017,7.245837,0.006156,0.802268,35.000000
0.013013,20.200001,8.037127,58.799999,208.674622,2613.300049,148.768112,450.694733,2.000000,3.592714,14.591571,0.928844,7.232727,0.006143,0.814630,35.000000
0.013263,20.200001,7.967945,58.800018,207.711517,2613.840332,148.782440,450.727478,2.000000,3.663600,14.473930,0.926851,7.219552,0.006129,0.826944,35.000000
0.013514,20.200001,7.905558,58.800087,206.749893,2614.377686,148.796570,450.760101,2.000000,3.734462,14.356749,0.925030,7.206297,0.006116,0.839217,35.000000
0.013764,20.200001,7.849211,58.800003,205.789703,2614.902344,148.811218,450.793427,2.000000,3.805313,14.239937,0.923374,7.192977,0.006102,0.851453,35.000000
0.014014,20.200001,7.798184,58.800026,204.830994,2615.426025,148.825470,450.826477,2.000000,3.876125,14.123525,0.921871,7.179580,0.006089,0.863658,35.000000
0.014264,20.200001,7.751870,58.800110,203.873566,2615.945557,148.839493,450.859650,2.000000,3.946902,14.007460,0.920512,7.166111,0.006076,0.875836,35.000000
0.014515,20.200001,7.709701,58.800003,202.918335,2616.463379,148.854172,450.892120,2.000000,4.017637,13.891746,0.919295,7.152555,0.006062,0.887990,35.000000
0.014765,20.200001,7.671206,58.800030,201.964325,2616.977783,148.868393,450.925049,2.000000,4.088331,13.776330,0.918207,7.138933,0.006049,0.900124,35.000000
0.015015,20.200001,7.635946,58.800114,201.011993,2617.492432,148.882584,450.957977,2.000000,4.158978,13.661201,0.917244,7.125237,0.006036,0.912240,35.000000
0.015265,20.200001,7.603545,58.800003,200.060898,2617.991699,148.896988,450.990906,2.000000,4.229568,13.546368,0.916397,7.111473,0.006023,0.924343,35.000000
0.015516,20.200001,7.573648,58.800026,199.111679,2618.494629,148.911179,451.023865,2.000000,4.300110,13.431795,0.915661,7.097632,0.006009,0.936433,35.000000
0.015766,20.200001,7.545964,58.800095,198.164261,2618.995117,148.925323,451.056793,2.000000,4.370596,13.317483,0.915031,7.083719,0.005996,0.948513,35.000000
0.016016,20.200001,7.520193,58.799999,197.217682,2619.495361,148.939667,451.089783,2.000000,4.441020,13.203406,0.914499,7.069738,0.005983,0.960581,35.000000
0.016266,20.200001,7.496139,58.800014,196.273163,2619.991943,148.953888,451.122742,2.000000,4.511384,13.089578,0.914062,7.055682,0.005970,0.972643,35.000000
0.016517,20.200001,7.473583,58.800064,195.330154,2620.486816,148.968109,451.155701,2.000000,4.581685,12.975982,0.913713,7.041556,0.005957,0.984699,35.000000
0.016767,20.200001,7.452327,58.799999,194.389160,2620.978271,148.982208,451.188690,2.000000,4.651927,12.862622,0.913449,7.027361,0.005944,0.996748,35.000000
0.017017,20.200001,7.432220,58.800007,193.449631,2621.468994,148.996368,451.221649,2.000000,4.722101,12.749486,0.913263,7.013093,0.005931,1.008793,35.000000
0.017267,20.200001,7.413117,58.800034,192.511871,2621.959717,149.010513,451.254639,2.000000,4.792209,12.636572,0.913152,6.998755,0.005917,1.020833,35.000000
0.017518,20.200001,7.394888,58.800095,191.575867,2622.450439,149.024673,451.287628,2.000000,4.862251,12.523878,0.913112,6.984344,0.005904,1.032869,35.000000
0.017768,20.200001,7.377438,58.799999,190.641129,2622.928955,149.038666,451.320648,2.000000,4.932213,12.411419,0.913140,6.969876,0.005891,1.044904,35.000000
0.018018,20.200001,7.360645,58.800011,189.708405,2623.412598,149.052765,451.353638,2.000000,5.002111,12.299176,0.913230,6.955332,0.005878,1.056935,35.000000
0.018268,20.200001,7.344432,58.800037,188.777420,2623.893799,149.066910,451.386658,2.000000,5.071938,12.187159,0.913379,6.940720,0.005865,1.068964,35.000000
0.018519,20.200001,7.328722,58.800102,187.848297,2624.372803,149.081116,451.419647,2.000000,5.141694,12.075369,0.913584,6.926041,0.005852,1.080990,35.000000
0.018769,20.200001,7.313464,58.799999,186.920578,2624.854004,149.094818,451.452698,2.000000,5.211364,11.963758,0.913844,6.911291,0.005839,1.093013,35.000000
0.019019,20.200001,7.298574,58.800007,185.994812,2625.331055,149.108795,451.485626,2.000000,5.280967,11.852394,0.914152,6.896476,0.005827,1.105034,35.000000
0.019269,20.200001,7.284014,58.800030,185.070862,2625.806641,149.122726,451.518494,2.000000,5.350496,11.741254,0.914507,6.881594,0.005814,1.117052,35.000000
0.019520,20.200001,7.269736,58.800079,184.148743,2626.280518,149.136551,451.551147,2.000000,5.419950,11.630335,0.914906,6.866644,0.005801,1.129068,35.000000
0.019770,20.200001,7.255697,58.799999,183.228317,2626.755127,149.150665,451.584869,2.000000,5.489314,11.519663,0.915346,6.851630,0.005788,1.141082,35.000000
0.020020,20.200001,7.241865,58.800003,182.309769,2627.226807,149.164566,451.617981,2.000000,5.558606,11.409206,0.915825,6.836548,0.005775,1.153093,35.000000
0.020270,20.200001,7.228207,58.800014,181.393005,2627.697510,149.178406,451.651215,2.000000,5.627819,11.298982,0.916341,6.821400,0.005762,1.165102,35.000000
0.020521,20.200001,7.214698,58.800041,180.478012,2628.167480,149.192169,451.684601,2.000000,5.696948,11.188992,0.916892,6.806184,0.005749,1.177107,35.000000
0.020771,20.200001,7.201311,58.800091,179.564789,2628.636963,149.205826,451.718201,2.000000,5.765995,11.079237,0.917475,6.790900,0.005737,1.189110,35.000000
0.021021,20.200001,7.188020,58.799999,178.653946,2629.100586,149.220032,451.750214,2.000000,5.834972,10.969703,0.918084,6.775577,0.005724,1.201109,35.000000
0.021271,20.200001,7.174816,58.800003,177.744675,2629.565430,149.233810,451.783325,2.000000,5.903858,10.860420,0.918724,6.760173,0.005711,1.213104,35.000000
0.021522,20.200001,7.161679,58.800011,176.837265,2630.029297,149.247589,451.816467,2.000000,5.972658,10.751378,0.919391,6.744707,0.005698,1.225096,35.000000
0.021772,20.200001,7.148595,58.800034,175.931824,2630.491943,149.261307,451.849731,2.000000,6.041373,10.642580,0.920082,6.729179,0.005686,1.237084,35.000000
0.022022,20.200001,7.135551,58.800068,175.028275,2630.953125,149.275024,451.883087,2.000000,6.110000,10.534026,0.920796,6.713590,0.005673,1.249067,35.000000
0.022272,20.200001,7.122530,58.799999,174.126572,2631.412354,149.288864,451.915710,2.000000,6.178549,10.425728,0.921529,6.697932,0.005661,1.261048,35.000000
0.022523,20.200001,7.109529,58.799999,173.226868,2631.870605,149.302551,451.948822,2.000000,6.247005,10.317677,0.922284,6.682216,0.005648,1.273022,35.000000
0.022773,20.200001,7.096539,58.800003,172.329147,2632.327637,149.316223,451.981903,2.000000,6.315372,10.209881,0.923056,6.666439,0.005635,1.284992,35.000000
0.023023,20.200001,7.083551,58.800011,171.433380,2632.783203,149.329849,452.014954,2.000000,6.383648,10.102341,0.923846,6.650602,0.005623,1.296957,35.000000
0.023273,20.200001,7.070559,58.800026,170.539612,2633.237549,149.343430,452.047943,2.000000,6.451834,9.995060,0.924651,6.634706,0.005610,1.308915,35.000000
0.023524,20.200001,7.057556,58.800049,169.647873,2633.690430,149.356949,452.080963,2.000000,6.519927,9.888043,0.925470,6.618750,0.005598,1.320869,35.000000
0.023774,20.200001,7.044537,58.800087,168.758163,2634.142090,149.370407,452.113953,2.000000,6.587926,9.781293,0.926303,6.602736,0.005585,1.332816,35.000000
0.024024,20.200001,7.031493,58.799999,167.870163,2634.592529,149.384262,452.147614,2.000000,6.655834,9.674792,0.927147,6.586656,0.005573,1.344757,35.000000
0.024274,20.200001,7.018427,58.799999,166.984390,2635.041260,149.397797,452.180786,2.000000,6.723644,9.568572,0.928003,6.570522,0.005560,1.356692,35.000000
0.024525,20.200001,7.005333,58.800003,166.100662,2635.488770,149.411301,452.213989,2.000000,6.791358,9.462624,0.928868,6.554331,0.005548,1.368620,35.000000
0.024775,20.200001,6.992208,58.800014,165.219009,2635.934814,149.424805,452.247223,2.000000,6.858974,9.356948,0.929742,6.538082,0.005536,1.380540,35.000000
0.025025,20.200001,6.979050,58.800030,164.339401,2636.379639,149.438263,452.280487,2.000000,6.926489,9.251550,0.930624,6.521778,0.005523,1.392454,35.000000
0.025275,20.200001,6.965854,58.800056,163.461868,2636.823242,149.451721,452.313843,2.000000,6.993905,9.146430,0.931514,6.505416,0.005511,1.404359,35.000000
0.025526,20.200001,6.952621,58.800095,162.586456,2637.264893,149.465149,452.347290,2.000000,7.061218,9.041591,0.932409,6.489000,0.005499,1.416257,35.000000
0.025776,20.200001,6.939336,58.799999,161.713181,2637.705078,149.478439,452.379791,2.000000,7.128430,8.937044,0.933309,6.472521,0.005486,1.428147,35.000000
0.026026,20.200001,6.926016,58.799999,160.841965,2638.144043,149.491791,452.413025,2.000000,7.195536,8.832780,0.934215,6.455993,0.005474,1.440028,35.000000
0.026276,20.200001,6.912653,58.800003,159.972885,2638.582031,149.505127,452.446198,2.000000,7.262535,8.728806,0.935124,6.439410,0.005462,1.451901,35.000000
0.026527,20.200001,6.899244,58.800014,159.105957,2639.018311,149.518433,452.479340,2.000000,7.329426,8.625122,0.936037,6.422773,0.005450,1.463765,35.000000
0.026777,20.200001,6.885787,58.800030,158.241165,2639.453613,149.531738,452.512512,2.000000,7.396208,8.521735,0.936952,6.406084,0.005438,1.475620,35.000000
0.027027,20.200001,6.872281,58.800056,157.378510,2639.887695,149.544998,452.545563,2.000000,7.462878,8.418644,0.937868,6.389342,0.005425,1.487466,35.000000
0.027277,20.200001,6.858726,58.800095,156.517990,2640.321289,149.558258,452.578583,2.000000,7.529436,8.315852,0.938787,6.372550,0.005413,1.499303,35.000000
0.027528,20.200001,6.845133,58.799999,155.659943,2640.748535,149.571243,452.612274,2.000000,7.595887,8.213372,0.939706,6.355694,0.005401,1.511127,35.000000
0.027778,20.200001,6.831484,58.799999,154.803925,2641.177734,149.584366,452.645508,2.000000,7.662215,8.111194,0.940624,6.338795,0.005389,1.522943,35.000000
0.028028,20.200001,6.817786,58.800007,153.950134,2641.605225,149.597458,452.678802,2.000000,7.728426,8.009324,0.941543,6.321844,0.005377,1.534749,35.000000
0.028278,20.200001,6.804037,58.800018,153.098541,2642.031494,149.610565,452.712158,2.000000,7.794518,7.907766,0.942461,6.304841,0.005365,1.546543,35.000000
0.028529,20.200001,6.790236,58.800045,152.249207,2642.456543,149.623611,452.745544,2.000000,7.860486,7.806523,0.943377,6.287788,0.005353,1.558327,35.000000
0.028779,20.200001,6.776384,58.800079,151.402054,2642.879639,149.636673,452.779022,2.000000,7.926332,7.705598,0.944291,6.270684,0.005341,1.570100,35.000000
0.029029,20.200001,6.762480,58.799999,150.557312,2643.300049,149.649597,452.811707,2.000000,7.992054,7.604989,0.945202,6.253550,0.005329,1.581862,35.000000
0.029279,20.200001,6.748526,58.799999,149.714783,2643.719971,149.662537,452.844971,2.000000,8.057647,7.504706,0.946111,6.236354,0.005318,1.593612,35.000000
0.029530,20.200001,6.734520,58.800003,148.874542,2644.138672,149.675446,452.878235,2.000000,8.123111,7.404750,0.947016,6.219112,0.005306,1.605350,35.000000
0.029780,20.200001,6.720462,58.800014,148.036606,2644.556641,149.688324,452.911499,2.000000,8.188444,7.305124,0.947918,6.201823,0.005294,1.617076,35.000000
0.030030,20.200001,6.706352,58.800034,147.201004,2644.972900,149.701157,452.944763,2.000000,8.253642,7.205832,0.948816,6.184489,0.005282,1.628790,35.000000
0.030280,20.200001,6.692189,58.800068,146.367737,2645.388672,149.713959,452.977997,2.000000,8.318705,7.106874,0.949710,6.167109,0.005271,1.640492,35.000000
0.030531,20.200001,6.677975,58.800114,145.536774,2645.803955,149.726715,453.011261,2.000000,8.383631,7.008256,0.950599,6.149686,0.005259,1.652181,35.000000
0.030781,20.200001,6.663713,58.799999,144.708221,2646.207520,149.739471,453.044678,2.000000,8.448393,6.909973,0.951482,6.132208,0.005247,1.663857,35.000000
0.031031,20.200001,6.649399,58.800003,143.882050,2646.616455,149.752167,453.078033,2.000000,8.513026,6.812041,0.952360,6.114694,0.005236,1.675520,35.000000
0.031281,20.200001,6.635033,58.800011,143.058228,2647.024658,149.764832,453.111450,2.000000,8.577510,6.714459,0.953232,6.097134,0.005224,1.687169,35.000000
0.031532,20.200001,6.620615,58.800026,142.236816,2647.430908,149.777481,453.144958,2.000000,8.641844,6.617230,0.954098,6.079532,0.005213,1.698806,35.000000
0.031782,20.200001,6.606146,58.800053,141.417801,2647.835938,149.790100,453.178528,2.000000,8.706022,6.520359,0.954957,6.061886,0.005201,1.710428,35.000000
0.032032,20.200001,6.591626,58.800095,140.601212,2648.240479,149.802750,453.212280,2.000000,8.770041,6.423847,0.955809,6.044197,0.005190,1.722037,35.000000
0.032282,20.200001,6.577061,58.799999,139.787033,2648.637939,149.815018,453.244537,2.000000,8.833925,6.327692,0.956656,6.026487,0.005178,1.733628,35.000000
0.032533,20.200001,6.562445,58.799999,138.975327,2649.037354,149.827469,453.277863,2.000000,8.897630,6.231909,0.957495,6.008723,0.005167,1.745207,35.000000
0.032783,20.200001,6.547780,58.800007,138.166077,2649.435547,149.839890,453.311188,2.000000,8.961171,6.136497,0.958326,5.990920,0.005155,1.756772,35.000000
0.033033,20.200001,6.533065,58.800018,137.359329,2649.832275,149.852280,453.344513,2.000000,9.024543,6.041462,0.959150,5.973080,0.005144,1.768321,35.000000
0.033283,20.200001,6.518302,58.800041,136.555084,2650.228027,149.864670,453.377838,2.000000,9.087740,5.946805,0.959965,5.955203,0.005133,1.779856,35.000000
0.033534,20.200001,6.503492,58.800076,135.753387,2650.622559,149.877060,453.411133,2.000000,9.150764,5.852532,0.960773,5.937289,0.005122,1.791375,35.000000
0.033784,20.200001,6.488639,58.799999,134.953918,2651.010010,149.889008,453.444580,2.000000,9.213610,5.758647,0.961571,5.919327,0.005110,1.802878,35.000000
0.034034,20.200001,6.473739,58.799999,134.157135,2651.399658,149.901169,453.477936,2.000000,9.276270,5.665155,0.962360,5.901337,0.005099,1.814366,35.000000
0.034284,20.200001,6.458795,58.800003,133.362915,2651.787598,149.913284,453.511353,2.000000,9.338743,5.572060,0.963141,5.883313,0.005088,1.825837,35.000000
0.034535,20.200001,6.443804,58.800014,132.571228,2652.173828,149.925308,453.544769,2.000000,9.401024,5.479367,0.963913,5.865254,0.005077,1.837293,35.000000
0.034785,20.200001,6.428769,58.800030,131.782074,2652.558838,149.937286,453.578217,2.000000,9.463109,5.387080,0.964676,5.847163,0.005066,1.848732,35.000000
0.035035,20.200001,6.413690,58.800060,130.995514,2652.942627,149.949219,453.611664,2.000000,9.524994,5.295206,0.965428,5.829040,0.005055,1.860154,35.000000
0.035285,20.200001,6.398569,58.800106,130.211502,2653.324463,149.961075,453.645172,2.000000,9.586678,5.203746,0.966172,5.810886,0.005044,1.871560,35.000000
0.035536,20.200001,6.383419,58.799999,129.430206,2653.700684,149.973114,453.678192,2.000000,9.648148,5.112709,0.966905,5.792680,0.005033,1.882948,35.000000
0.035786,20.200001,6.368223,58.800003,128.651443,2654.078613,149.984924,453.711578,2.000000,9.709404,5.022100,0.967628,5.774457,0.005022,1.894319,35.000000
0.036036,20.200001,6.352989,58.800007,127.875305,2654.454834,149.996658,453.744965,2.000000,9.770441,4.931924,0.968340,5.756204,0.005012,1.905673,35.000000
0.036286,20.200001,6.337717,58.800022,127.101784,2654.829346,150.008377,453.778351,2.000000,9.831253,4.842187,0.969042,5.737920,0.005001,1.917008,35.000000
0.036537,20.200001,6.322408,58.800049,126.330910,2655.202637,150.020065,453.811737,2.000000,9.891834,4.752897,0.969734,5.719606,0.004990,1.928326,35.000000
0.036787,20.200001,6.307066,58.800087,125.562668,2655.574219,150.031693,453.845123,2.000000,9.952182,4.664058,0.970414,5.701263,0.004979,1.939625,35.000000
0.037037,20.200001,6.291684,58.799999,124.797249,2655.939209,150.043045,453.878601,2.000000,10.012286,4.575671,0.971084,5.682906,0.004969,1.950908,35.000000
0.037287,20.200001,6.276277,58.799999,124.034416,2656.306152,150.054474,453.912048,2.000000,10.072143,4.487751,0.971742,5.664514,0.004958,1.962171,35.000000
0.037538,20.200001,6.260840,58.800007,123.274284,2656.671143,150.065826,453.945557,2.000000,10.131746,4.400302,0.972389,5.646095,0.004948,1.973416,35.000000
0.037788,20.200001,6.245375,58.800018,122.516876,2657.034668,150.077118,453.979156,2.000000,10.191091,4.313331,0.973025,5.627651,0.004937,1.984641,35.000000
0.038038,20.200001,6.229884,58.800037,121.762199,2657.396240,150.088333,454.012817,2.000000,10.250169,4.226844,0.973649,5.609183,0.004927,1.995847,35.000000
0.038288,20.200001,6.214367,58.800072,121.010284,2657.756348,150.099457,454.046600,2.000000,10.308973,4.140850,0.974262,5.590692,0.004917,2.007034,35.000000
0.038539,20.200001,6.198831,58.800117,120.261131,2658.114502,150.110535,454.080505,2.000000,10.367499,4.055356,0.974863,5.572177,0.004906,2.018201,35.000000
0.038789,20.200001,6.183264,58.799999,119.514435,2658.468506,150.121658,454.112640,2.000000,10.425718,3.970374,0.975449,5.553638,0.004896,2.029348,35.000000
0.039039,20.200001,6.167688,58.800003,118.770737,2658.822266,150.132599,454.146118,2.000000,10.483652,3.885905,0.976025,5.535081,0.004886,2.040475,35.000000
0.039289,20.200001,6.152094,58.800011,118.029823,2659.174561,150.143478,454.179657,2.000000,10.541282,3.801962,0.976589,5.516503,0.004876,2.051582,35.000000
0.039540,20.200001,6.136486,58.800030,117.291679,2659.524902,150.154266,454.213226,2.000000,10.598598,3.718552,0.977140,5.497906,0.004866,2.062669,35.000000
0.039790,20.200001,6.120866,58.800056,116.556358,2659.873779,150.164993,454.246918,2.000000,10.655593,3.635685,0.977679,5.479292,0.004856,2.073735,35.000000
0.040040,20.200001,6.105237,58.800098,115.823837,2660.221436,150.175659,454.280670,2.000000,10.712257,3.553370,0.978205,5.460660,0.004846,2.084780,35.000000
0.040290,20.200001,6.089621,58.799999,115.094139,2660.563965,150.186066,454.313416,2.000000,10.768584,3.471626,0.978716,5.442003,0.004836,2.095803,35.000000
0.040541,20.200001,6.073993,58.799999,114.367294,2660.906494,150.196487,454.346863,2.000000,10.824559,3.390449,0.979215,5.423335,0.004826,2.106805,35.000000
0.040791,20.200001,6.058366,58.800007,113.643288,2661.247070,150.206848,454.380341,2.000000,10.880173,3.309857,0.979702,5.404652,0.004816,2.117785,35.000000
0.041041,20.200001,6.042746,58.800022,112.922150,2661.585449,150.217117,454.413818,2.000000,10.935419,3.229860,0.980175,5.385955,0.004807,2.128743,35.000000
0.041291,20.200001,6.027134,58.800045,112.203888,2661.921631,150.227341,454.447296,2.000000,10.990283,3.150468,0.980634,5.367245,0.004797,2.139680,35.000000
0.041542,20.200001,6.011536,58.800079,111.488503,2662.255371,150.237442,454.480774,2.000000,11.044757,3.071695,0.981080,5.348523,0.004788,2.150593,35.000000
0.041792,20.200001,5.995963,58.799999,110.776054,2662.590332,150.247253,454.514313,2.000000,11.098820,2.993554,0.981513,5.329781,0.004778,2.161488,35.000000
0.042042,20.200001,5.980411,58.799999,110.066483,2662.921143,150.257095,454.547821,2.000000,11.152470,2.916056,0.981932,5.311033,0.004769,2.172357,35.000000
0.042292,20.200001,5.964887,58.800003,109.359840,2663.249756,150.266830,454.581329,2.000000,11.205689,2.839216,0.982337,5.292274,0.004760,2.183204,35.000000
0.042543,20.200001,5.949397,58.800011,108.656128,2663.576660,150.276443,454.614838,2.000000,11.258469,2.763047,0.982728,5.273508,0.004750,2.194026,35.000000
